edge,config_id,family,budget,cost,users,candidates_per_user,mean_abs_probability_gap,reuse_mean_abs_probability_gap,probability_gap_recovery,mean_abs_logit_gap,mean_Bernoulli_JS,top1_agreement,top10_overlap,rank_correlation
v3_to_v4,layer_1_2_3,layer,k3,0.5,3000,64,0.0003084305512419676,0.020737443455058218,0.9851268768056973,0.0032546504934628804,1.8998400595876653e-07,0.996,0.9960666666666667,0.9998637515262515
v3_to_v4,layer_1_2_3_4,layer,k4,0.6666666666666666,3000,64,0.00010327796924826504,0.020737443455058218,0.9950197347386582,0.001088128571708997,2.621158883920043e-08,0.999,0.9990666666666667,0.9999733058608059
v3_to_v4,token_p10_read_delta,token,p10,0.099609375,3000,64,0.011055769511146498,0.020737443455058218,0.46686921485252775,0.09739070174998293,0.0002207810614117786,0.9106666666666666,0.9451,0.9842975427350427
v3_to_v4,token_p20_read_delta,token,p20,0.2001953125,3000,64,0.007451629899978937,0.020737443455058218,0.6406678616808305,0.06685366213104377,0.00010253014014658139,0.9273333333333333,0.9558333333333333,0.9884389346764346
v3_to_v4,token_p40_read_delta,token,p40,0.400390625,3000,64,0.0038819408383063527,0.020737443455058218,0.8128052357698181,0.035090625705507895,3.0099393695513918e-05,0.9366666666666666,0.9665,0.9922691086691087
v3_to_v4,token_p80_read_delta,token,p80,0.7998046875,3000,64,0.000570912005161802,0.020737443455058218,0.9724695087704966,0.004908616112234691,8.926468517135571e-07,0.979,0.9895,0.9989973137973138
v3_to_v4,window_128_768_896,window,w128,0.125,3000,64,0.018245020983672647,0.020737443455058218,0.12018947643122446,0.1620148701450477,0.0005377387963953181,0.826,0.8924666666666669,0.9579419413919413
v3_to_v4,window_256_768_1024,window,w256,0.25,3000,64,0.015755727730902388,0.020737443455058218,0.24022805583302043,0.14070494340825826,0.00041289342301616464,0.8466666666666667,0.9063,0.9667297008547009
v3_to_v4,window_512_512_1024,window,w512,0.5,3000,64,0.010634633755238347,0.020737443455058218,0.4871772030006728,0.09633122732055684,0.00020388567625436696,0.8946666666666667,0.9339,0.9805537851037851
v3_to_v4,window_768_256_1024,window,w768,0.75,3000,64,0.005327166630808497,0.020737443455058218,0.7431136271762029,0.04886459097266197,5.832483833553894e-05,0.9406666666666667,0.9643666666666668,0.9931859890109889
v4_to_v5,layer_1,layer,k1,0.16666666666666666,3000,64,0.0033294687136796613,0.004434753681465039,0.2492325498042639,0.0353652873892958,2.1493164828616084e-05,0.9323333333333333,0.9552666666666667,0.9901940323565324
v4_to_v5,layer_1_2,layer,k2,0.3333333333333333,3000,64,0.0032771402558753452,0.004434753681465039,0.26103218098175673,0.03404253660421819,2.087614240768818e-05,0.9296666666666666,0.9561000000000001,0.9891942155067156
v4_to_v5,layer_1_2_3,layer,k3,0.5,3000,64,0.000901671862171377,0.004434753681465039,0.7966805087867911,0.009897160216545065,1.9103622848068056e-06,0.9836666666666667,0.988,0.9987576007326008
v4_to_v5,layer_1_2_3_4,layer,k4,0.6666666666666666,3000,64,0.00024791953655767994,0.004434753681465039,0.9440962104403104,0.0025230559796715775,1.29080494230661e-07,0.998,0.9979333333333332,0.9998723443223444
v4_to_v5,token_p10_read_delta,token,p10,0.099609375,3000,64,0.0029788301580399084,0.004434753681465039,0.3282986222008526,0.03029582452153166,2.1148601725650218e-05,0.8976666666666666,0.9374333333333333,0.9825453601953601
v4_to_v5,token_p20_read_delta,token,p20,0.2001953125,3000,64,0.0024973807463623534,0.004434753681465039,0.4368614525762492,0.025440172885234157,1.532374113243311e-05,0.9193333333333333,0.9475,0.9873196886446887
v4_to_v5,token_p40_read_delta,token,p40,0.400390625,3000,64,0.0017452710997889972,0.004434753681465039,0.6064559104864558,0.017648173423483966,7.955739584260673e-06,0.941,0.9626333333333333,0.993021978021978
v4_to_v5,token_p80_read_delta,token,p80,0.7998046875,3000,64,0.00036298473349282557,0.004434753681465039,0.9181499673792678,0.003781902352658411,4.206905878306594e-07,0.9833333333333333,0.9886333333333333,0.9990225885225885
